,Input.ID_in_set,Input.ID,Input.set,Input.topic,Answer.label.label,guideline,gender,political_orientation,age,english_proficiency,ethnicity,education,speaks_other_language,qualification,binary_labels
6981,1252,381,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6982,1652,382,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
6983,1339,383,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6984,1083,384,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
6985,16,385,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6986,1367,386,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6987,1673,387,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6988,1135,388,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6989,613,389,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
6990,1358,390,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6991,212,391,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6992,275,392,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
6993,541,393,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
6994,236,394,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6995,219,395,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
6996,1520,396,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6997,1133,397,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6998,318,398,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
6999,557,399,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7000,577,400,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7001,1238,401,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7002,431,402,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7003,1469,403,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7004,702,404,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7005,416,405,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7006,1407,406,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7007,1298,407,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7008,1746,408,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7009,540,409,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7010,1035,410,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7011,1000,411,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7012,514,412,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7013,1732,413,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7014,104,414,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7015,189,415,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7016,1299,416,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7017,867,417,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7018,1698,418,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7019,566,419,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7020,90,420,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7021,7,421,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7022,683,422,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7023,1579,423,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7024,267,424,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7025,1304,425,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7026,536,426,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7027,330,427,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7028,1518,428,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7029,904,429,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7030,1129,430,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7031,1445,431,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7032,875,432,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7033,1148,433,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7034,229,434,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7035,154,435,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7036,1415,436,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7037,305,437,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7038,1117,438,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7039,73,439,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7040,1709,440,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7041,1192,441,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7042,1131,442,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7043,303,443,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7044,880,444,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7045,261,445,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7046,85,446,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7047,631,447,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7048,746,448,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7049,1630,449,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7050,1762,450,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7051,81,451,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7052,732,452,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7053,430,453,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7054,1396,454,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7055,511,455,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7056,1365,456,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7057,210,457,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7058,724,458,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7059,1597,459,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7060,1146,460,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7061,832,461,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7062,1271,462,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7063,1534,463,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7064,316,464,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7065,484,465,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7066,1770,466,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7067,332,467,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7068,1638,468,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7069,1660,469,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7070,362,470,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7071,844,471,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7072,50,472,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7073,367,473,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7074,1508,474,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7075,680,475,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7076,1602,476,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7077,843,477,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7078,1642,478,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7079,1371,479,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7080,1769,480,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7081,1505,481,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7082,508,482,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7083,546,483,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7084,326,484,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7085,1612,485,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7086,1436,486,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7087,221,487,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7088,783,488,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7089,79,489,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7090,1758,490,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7091,963,491,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7092,455,492,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7093,408,493,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7094,1672,494,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7095,942,495,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7096,716,496,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7097,625,497,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7098,1680,498,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7099,1628,499,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7100,466,500,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7101,456,501,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7102,48,502,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7103,1351,503,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7104,395,504,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7105,816,505,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7106,672,506,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7107,570,507,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7108,142,508,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7109,1583,509,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7110,571,510,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7111,719,511,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7112,1313,512,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7113,1043,513,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7114,818,514,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7115,1391,515,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7116,1727,516,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7117,1098,517,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7118,678,518,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7119,56,519,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7120,534,520,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7121,365,521,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7122,1189,522,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7123,78,523,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7124,222,524,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7125,1221,525,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7126,889,526,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7127,707,527,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7128,1492,528,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7129,1610,529,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7130,642,530,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7131,893,531,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7132,1241,532,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7133,1047,533,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7134,788,534,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7135,1180,535,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7136,389,536,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7137,521,537,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7138,1451,538,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7139,3,539,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7140,1064,540,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7141,1651,541,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7142,1102,542,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7143,1406,543,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7144,1473,544,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7145,1519,545,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7146,1509,546,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7147,1373,547,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7148,403,548,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7149,745,549,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7150,883,550,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7151,143,551,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7152,1360,552,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7153,676,553,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7154,1276,554,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7155,1736,555,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7156,255,556,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7157,1474,557,train,minimum wage,CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,1
7158,615,558,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7159,1038,559,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7160,633,560,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7161,836,561,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7162,668,562,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7163,824,563,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7164,1427,564,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7165,605,565,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7166,260,566,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7167,392,567,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7168,861,568,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7169,1361,569,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7170,776,570,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7171,1387,571,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7172,1532,572,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7173,356,573,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7174,1260,574,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7175,1165,575,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7176,616,576,train,minimum wage,NO CLAIM,1,female,7,21_30,very_well,2,2.0,yes,2,0
7177,831,577,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7178,1122,578,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7179,0,579,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7180,622,580,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7181,587,581,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7182,1609,582,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7183,1187,583,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7184,1242,584,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7185,1340,585,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7186,659,586,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7187,952,587,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7188,905,588,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7189,1383,589,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7190,437,590,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7191,1046,591,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7192,969,592,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7193,1625,593,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7194,1507,594,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7195,347,595,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7196,1349,596,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7197,173,597,train,minimum wage,NO CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,0
7198,581,598,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7199,1055,599,train,minimum wage,CLAIM,1,female,9,51_or_over,very_well,0,9.0,yes,2,1
7200,0,0,val,cloning,non-argument,3,male,8,31_40,very_well,2,0.0,no,4,0
7201,1,1,val,cloning,non-argument,3,male,8,41_50,very_well,0,2.0,no,4,0
7202,2,2,val,cloning,supporting argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7203,3,3,val,cloning,opposing argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7204,4,4,val,cloning,supporting argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7205,5,5,val,cloning,non-argument,3,male,7,21_30,very_well,0,9.0,no,4,0
7206,6,6,val,cloning,non-argument,3,male,8,41_50,very_well,0,2.0,no,4,0
7207,7,7,val,cloning,supporting argument,3,male,8,41_50,very_well,0,2.0,no,4,1
7208,8,8,val,cloning,opposing argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7209,9,9,val,cloning,supporting argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7210,10,10,val,cloning,opposing argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7211,11,11,val,cloning,opposing argument,3,male,8,41_50,very_well,0,2.0,no,4,1
7212,12,12,val,cloning,supporting argument,3,male,8,41_50,very_well,0,2.0,no,4,1
7213,13,13,val,cloning,non-argument,3,male,8,41_50,very_well,0,2.0,no,4,0
7214,14,14,val,cloning,supporting argument,3,male,6,31_40,very_well,0,3.0,no,4,1
7215,15,15,val,cloning,supporting argument,3,male,7,21_30,very_well,0,9.0,no,4,1
7216,16,16,val,cloning,opposing argument,3,male,7,21_30,very_well,0,9.0,no,4,1
7217,17,17,val,cloning,non-argument,3,male,6,31_40,very_well,0,3.0,no,4,0
7218,18,18,val,cloning,supporting argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7219,19,19,val,cloning,opposing argument,3,male,7,21_30,very_well,0,9.0,no,4,1
7220,20,20,val,cloning,opposing argument,3,male,8,41_50,very_well,0,2.0,no,4,1
7221,21,21,val,cloning,supporting argument,3,male,6,21_30,very_well,3,3.0,yes,4,1
7222,22,22,val,cloning,supporting argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7223,23,23,val,cloning,opposing argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7224,24,24,val,cloning,opposing argument,3,male,7,21_30,very_well,0,9.0,no,4,1
7225,25,25,val,cloning,opposing argument,3,male,8,41_50,very_well,0,2.0,no,4,1
7226,26,26,val,cloning,opposing argument,3,male,6,21_30,very_well,3,3.0,yes,4,1
7227,27,27,val,cloning,opposing argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7228,28,28,val,cloning,non-argument,3,male,8,41_50,very_well,0,2.0,no,4,0
7229,29,29,val,cloning,opposing argument,3,male,8,41_50,very_well,0,2.0,no,4,1
7230,30,30,val,cloning,opposing argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7231,31,31,val,cloning,non-argument,3,male,8,41_50,very_well,0,2.0,no,4,0
7232,32,32,val,cloning,opposing argument,3,male,8,41_50,very_well,0,2.0,no,4,1
7233,33,33,val,cloning,non-argument,3,male,6,31_40,very_well,0,3.0,no,4,0
7234,34,34,val,cloning,opposing argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7235,35,35,val,cloning,non-argument,3,male,8,41_50,very_well,0,2.0,no,4,0
7236,36,36,val,cloning,supporting argument,3,male,8,41_50,very_well,0,2.0,no,4,1
7237,37,37,val,cloning,opposing argument,3,male,6,31_40,very_well,0,3.0,no,4,1
7238,38,38,val,cloning,opposing argument,3,male,7,21_30,very_well,0,9.0,no,4,1
7239,39,39,val,cloning,non-argument,3,male,7,21_30,very_well,0,9.0,no,4,0
7240,40,40,val,cloning,supporting argument,3,male,8,41_50,very_well,0,2.0,no,4,1
7241,41,41,val,cloning,non-argument,3,male,8,41_50,very_well,0,2.0,no,4,0
7242,42,42,val,cloning,supporting argument,3,male,6,31_40,very_well,0,3.0,no,4,1
7243,43,43,val,cloning,non-argument,3,male,6,31_40,very_well,0,3.0,no,4,0
7244,44,44,val,cloning,non-argument,3,male,8,41_50,very_well,0,2.0,no,4,0
7245,45,45,val,cloning,opposing argument,3,male,6,31_40,very_well,0,3.0,no,4,1
7246,46,46,val,cloning,opposing argument,3,male,8,31_40,very_well,2,0.0,no,4,1
7247,47,47,val,cloning,opposing argument,3,male,6,31_40,very_well,0,3.0,no,4,1
7248,48,48,val,cloning,opposing argument,3,male,8,41_50,very_well,0,2.0,no,4,1
